956,1041
1037,1659
1037,1098
1037,1654
1659,193
209,1019
1019,685
1758,1357
913,955
913,0
955,1209
986,1289
986,1531
1993,372
2,1370
116,538
116,491
628,772
628,1789
1024,1803
1024,0
1052,344
1906,67
1906,181
1085,1978
1085,52
1978,1048
158,1933
158,1496
1933,967
725,1828
1172,1308
144,1131
1831,1971
1831,99
1856,727
1407,307
173,1869
314,1808
314,1457
838,540
1651,1370
897,1081
1081,1115
251,411
251,203
1200,711
45,1738
97,1706
1116,1690
1624,1224
89,1293
1355,1486
1105,531
1766,217
129,1175
1509,805
1509,622
663,1048
1984,1640
973,632
973,1665
1266,888
405,204
688,250
888,1372
888,654
1389,186
491,918
1000,1271
871,863
1748,306
134,1704
69,1985
69,1248
1579,1489
734,1932
677,805
544,757
544,1500
1691,934
1511,592
1211,1103
1755,1690
1755,1404
1099,1450
67,1808
1380,1415
1380,445
1525,1098
1737,1245
653,1285
218,1404
168,138
885,933
885,50
933,1722
540,1507
1371,1994
1371,105
1371,417
1994,269
312,1236
312,1589
402,445
1508,591
1589,1942
1382,600
666,538
138,608
608,151
1146,1709
1489,1819
1098,1826
185,126
1505,1869
1826,306
1291,1809
538,1209
319,488
55,936
55,1460
936,1726
1828,1468
907,1797
52,1648
526,1726
526,934
1726,1114
386,1602
386,458
1602,1861
204,1711
1711,1523
1816,109
795,592
1004,1507
1507,1809
1872,404
1872,1536
1404,1827
868,1744
290,1467
306,917
863,1874
1854,809
807,669
562,1652
647,1862
679,458
1601,1640
645,1971
1209,369
1756,7
1091,1972
1972,1370
531,1942
1942,50
7,746
521,1517
1357,1688
77,809
1468,250
461,1445
440,460
440,96
1724,151
665,1710
250,1304
1294,743
62,727
921,1573
921,1289
109,528
1523,211
170,1866
170,899
192,1985
1426,369
600,419
1814,820
1603,221
1111,1921
318,211
208,692
1271,1358
1654,1665
1971,1986
1573,899
1531,211
335,1391
39,1789
39,523
522,53
1830,1289
404,967
940,417
940,1874
678,193
844,1358
1181,1060
1723,1060
1542,1060
388,1181
1473,1181
1893,234
716,234
442,234
890,1893
1947,1893
1086,1078
1550,1078
1084,1078
1586,1086
515,1086
1787,1107
634,1107
517,1107
979,1787
1518,1787
41,40
589,40
681,40
1829,41
1962,41
1419,1031
1649,1031
1838,1031
950,1419
1169,1419
1187,1064
1864,1064
322,1064
236,1187
1785,1187
1750,1067
927,1067
936,1067
1928,1750
443,1750
1700,1482
494,1482
1713,1482
691,1700
741,1700
1569,1288
1203,1288
1719,1288
954,1569
1529,1569
1636,146
856,146
1165,146
1223,1636
129,1636
995,179
747,179
1718,179
133,995
1402,995
378,80
23,80
1188,80
1318,378
139,378
997,230
887,230
742,230
285,997
311,997
1759,1628
1435,1628
1608,1628
422,1759
19,1759
1437,1341
776,1341
1377,1341
1053,1437
1703,1437
1643,325
1738,325
662,325
1884,1643
1222,1643
801,303
1620,303
1150,303
1090,801
734,801
1093,341
553,341
754,341
1130,1093
1487,1093
968,537
851,537
951,537
45,968
1785,968
94,691
881,691
1367,264
279,264
790,264
286,1367
1672,1367
761,642
1964,642
239,642
472,761
154,761
1221,356
915,356
552,356
667,1221
1528,1221
1668,51
1539,51
1577,51
1878,1668
1894,1668
866,115
1331,115
1610,115
984,866
77,866
1011,765
182,765
1330,765
1887,1011
789,1011
1865,706
1723,706
490,706
1612,1865
956,1865
1911,283
1604,283
1478,283
1724,1911
1706,1911
1069,261
1303,261
203,261
856,1069
97,1069
1834,235
8,235
1239,235
299,1834
726,1834
1670,1216
343,1216
1127,1216
1045,1670
226,1670
1155,58
508,58
131,58
1094,1155
942,1155
1513,1072
1355,1072
332,1072
587,1513
87,1513
713,500
1128,500
887,500
609,713
1776,713
857,317
548,317
1326,317
1029,857
1147,857
1526,567
358,567
1923,567
262,1526
1946,1526
1281,977
1410,977
60,977
858,1281
1176,1281
1254,814
1354,814
1618,814
810,1254
1680,1254
1040,266
946,266
1646,266
13,1040
1227,1040
1958,1459
1660,1459
830,1459
807,1958
205,1958
1480,778
1205,778
343,778
1673,1480
1904,1480
1899,606
1635,606
586,606
247,1899
299,1899
1097,766
1074,766
1152,766
109,1097
1217,1097
1671,513
1432,513
464,513
1270,1671
1156,1671
1222,174
1853,174
1237,174
1632,1222
764,639
544,639
1707,639
1013,764
868,764
1555,1250
94,1250
1408,1250
287,1555
1170,1555
1931,510
1270,510
831,510
1234,1931
240,1931
1063,762
1969,762
1840,762
1447,1063
110,1063
832,583
662,583
1878,583
1936,832
720,832
783,178
748,178
718,178
1334,783
729,783
1852,505
707,505
828,505
130,1852
259,1852
1297,771
641,771
95,771
998,1297
345,1297
1353,1096
1223,1096
690,1096
1023,1353
1190,1353
1813,1147
975,1147
1381,1813
1724,1813
1934,547
202,547
1369,547
1683,1934
686,1934
1059,839
338,839
1585,839
1596,1059
1845,1059
1196,1077
1481,1077
153,1077
658,1196
1802,1196
1822,1717
72,1717
307,1717
1420,1822
278,1822
1299,767
1122,767
1731,767
1661,1299
87,1299
1179,553
1108,553
926,292
1501,292
1919,292
558,926
807,926
817,212
824,212
1035,212
1676,817
1424,817
1614,1609
970,1609
542,1609
1484,1614
782,1614
1009,780
1180,780
222,780
959,1009
1982,1009
1957,1074
634,1074
1503,393
101,393
922,393
627,1503
1832,1503
1259,1106
1343,1106
1100,1106
499,1259
816,1259
1687,392
752,392
1426,392
1915,1687
16,1687
224,213
455,213
775,213
128,224
882,224
1892,449
633,449
1061,449
932,1892
70,1892
1847,1443
911,1443
473,1443
1204,1847
2,1847
1712,330
1034,330
852,330
1220,1712
785,1712
1430,740
24,740
641,740
1743,1430
427,1430
1383,860
786,860
562,860
1672,1383
333,1383
1896,1278
1857,1278
96,1278
1975,1896
1336,1896
1075,1029
618,1029
1021,1075
1655,1075
32,1270
1694,565
1128,565
1463,565
965,1694
368,1694
1273,334
527,334
1677,334
1944,1273
1120,1273
1558,1451
1408,1451
615,1451
79,1558
389,1558
1954,824
1888,824
188,1954
1099,1954
1284,1257
1684,1257
1868,1257
309,1284
1002,1284
1895,1016
1194,1016
611,1016
279,1895
1928,1895
753,559
1260,559
412,559
92,753
1591,753
869,605
1124,605
218,605
110,869
113,869
1405,49
1238,49
1361,49
698,1405
1183,1405
1424,726
692,726
610,1424
1073,1008
1047,1008
835,1008
1163,1073
937,1073
349,300
1012,300
1703,300
1693,349
1266,349
424,85
1552,85
1988,85
476,424
324,424
1477,1084
485,1084
1439,1477
678,1477
742,364
1982,364
1875,364
679,742
1512,1217
1529,1217
687,1512
1903,1512
1471,298
1538,298
1519,298
436,1471
687,1471
1384,1205
522,1205
908,33
924,33
1940,33
459,908
1343,908
1365,1171
697,1171
1970,1171
1553,1365
228,1365
561,457
996,457
1685,457
1362,561
1195,561
359,133
413,133
1969,1697
1444,1697
119,1697
480,1969
1422,626
819,626
1537,626
1121,1422
532,1422
1653,1201
637,1201
902,1201
1343,1653
17,1653
1843,595
385,595
1986,595
225,1843
1799,1843
834,339
1601,339
1517,339
958,834
1919,834
729,305
98,305
287,305
1721,729
1369,475
1793,475
1644,475
705,1369
1967,215
1142,215
1109,215
1423,1967
1090,1967
1198,627
1682,627
240,171
194,171
1235,171
1324,240
1047,971
963,971
1330,971
252,1047
1753,1483
435,1483
1411,1483
1937,1753
117,1753
1599,1134
428,1134
637,1134
1018,1599
1714,1599
1606,966
1456,966
1549,966
1386,1606
1350,1606
1519,604
441,604
1319,604
808,1519
1082,446
461,446
1125,446
63,1082
478,1082
615,1045
413,1045
1965,1902
1335,1902
1944,1902
1386,1965
551,1965
1733,1286
788,1286
1532,1286
1782,1733
1140,1733
173,1423
630,1423
1922,892
1925,892
1509,892
1913,1922
666,1922
1693,262
1819,262
1996,112
788,112
1066,112
1456,1996
470,1996
1535,1402
1123,1402
1130,1535
1133,1535
1309,459
1095,459
1314,1275
529,1275
491,1275
468,1314
598,1314
1859,1210
1,1210
380,1210
1565,1859
590,1859
758,1660
1880,1660
1464,883
520,883
939,883
1346,1464
280,1464
953,644
149,644
1500,644
43,953
1681,953
769,383
183,383
1877,383
1292,769
1667,769
1871,530
1043,530
673,530
281,1871
1719,1871
930,564
1269,564
55,564
521,930
1161,930
1139,763
1835,763
1334,763
405,1139
438,1139
1277,1260
386,1260
1225,560
1898,560
38,560
1527,1225
845,1225
1439,113
981,113
290,1439
1241,403
721,403
1987,403
1153,1241
1102,1241
542,291
228,291
799,291
1290,542
1698,584
1214,584
1308,584
1678,1698
909,1698
1692,1576
1150,1576
499,1576
512,1692
313,1692
1444,241
32,241
197,241
566,1444
1742,1199
1642,1199
1856,1199
1795,1742
1425,1742
1055,572
1168,572
438,572
946,1055
703,1055
1989,697
136,697
1163,1989
1230,1989
1587,142
739,142
173,142
21,1587
1410,1587
1962,272
227,272
1252,272
1338,1962
792,568
1792,568
692,568
1446,792
498,792
1018,398
1461,398
71,398
993,1018
1611,822
1613,822
1663,822
390,1611
435,1611
846,502
127,502
487,502
1312,846
406,846
1581,826
1727,826
985,826
1701,1581
1824,1581
1571,1161
1866,1161
581,1571
609,1571
725,285
1499,285
903,91
816,91
1633,91
635,903
1632,903
1182,1124
15,1124
1741,620
1095,620
1233,620
454,1741
657,1741
1532,159
460,159
217,159
1669,1532
1849,397
950,397
1968,397
190,1849
1680,1849
1473,613
1528,613
1510,613
1415,1473
1639,110
1832,1639
1933,1639
894,421
1705,421
44,421
787,894
247,894
1361,962
143,962
1203,962
1185,1361
1946,549
1342,549
1624,549
1710,1946
533,194
781,194
1666,1618
820,1618
1030,1666
585,1666
1046,1122
1795,1122
1977,150
1508,150
74,150
1585,1977
320,1977
1980,370
1530,370
310,370
996,1980
756,1980
1763,551
536,551
1174,1763
895,1763
1860,450
1716,450
751,450
700,1860
1836,1860
1798,1333
111,1333
463,1333
935,1798
184,1798
1615,118
988,118
125,118
1784,1615
1894,1615
1553,823
1802,823
694,823
302,1553
1215,609
489,1215
597,1215
497,1716
1529,1716
1743,1696
21,1696
1265,1696
1622,1743
870,554
207,554
1752,554
1598,870
1566,870
1937,702
1323,702
1436,702
712,1937
1406,1127
835,1127
1490,1406
1413,1406
749,1673
1886,1673
1467,1550
651,1550
1042,858
1986,858
1441,602
1479,602
1194,602
1331,1441
555,1441
1948,1625
31,1625
649,1625
1373,1948
1026,1948
1570,1325
1462,1325
1468,1325
1683,1570
92,1570
667,271
1129,271
99,271
1686,667
1701,1123
452,1123
1591,1701
1256,1318
209,1318
1108,437
1906,437
900,437
313,1108
1521,786
1012,786
541,1521
674,1521
1786,1394
1268,1394
414,1394
1746,1786
294,1786
1762,106
320,106
443,106
854,1762
1714,1762
1458,1316
77,1316
1111,1316
244,1458
1345,1458
1356,806
1886,806
1955,806
994,1356
169,1356
610,246
877,246
295,246
90,610
1092,1686
1001,1686
739,1612
1409,1612
1935,1043
143,1043
1727,1324
1372,1324
943,1727
646,998
7,998
1017,938
804,938
1775,938
1413,1017
1616,1017
184,16
480,16
1674,184
391,452
1131,452
1604,180
1846,180
1580,180
17,1604
422,1886
267,233
1897,233
301,233
310,267
1485,267
1851,21
1083,856
1731,803
855,803
61,803
1857,1731
1101,1022
597,1022
17,1022
526,1101
1573,1101
45,1925
708,1925
1626,760
84,760
1460,760
141,1626
193,1626
617,504
1453,504
1125,504
882,617
1414,617
1578,1054
1651,1054
1385,1054
1939,1578
1737,1578
1963,1320
948,1320
1862,1320
425,1963
1224,1963
511,382
1296,382
836,382
1515,511
867,511
1956,776
308,776
515,82
1873,82
155,82
484,515
481,124
1185,124
1385,124
1100,481
1057,481
1470,579
1976,579
1918,579
1433,1470
961,1470
1065,849
1630,849
61,849
1525,1065
591,1065
906,788
1317,906
18,906
1475,582
1807,582
655,582
122,1475
1001,1475
1076,119
232,119
629,1076
1243,1076
575,391
394,391
130,104
352,104
535,104
1399,130
1285,1846
743,1846
1662,964
954,964
941,964
714,1662
294,1662
705,1152
1619,1152
852,593
787,593
1339,593
1781,852
1453,23
677,23
987,1453
1347,1234
1240,1234
1582,1479
586,1479
1867,1582
1530,1582
1844,476
1030,476
744,1844
1121,1844
433,1956
1775,1956
1796,1591
1412,1796
1469,1796
999,843
1421,843
1469,843
1282,999
127,999
1173,909
898,909
44,1173
351,1173
1631,1265
1014,1265
531,1631
1938,1631
1924,1344
206,1344
1828,1344
1791,1924
1504,1924
1397,782
1412,782
1800,1397
238,1397
1679,229
24,229
1592,229
1598,1679
1542,1679
563,1888
660,1888
974,722
299,722
1901,722
1554,974
597,974
643,340
710,340
1027,340
1647,643
1994,643
1454,886
489,886
1857,886
816,1454
714,1454
1338,1311
960,1311
1797,1311
945,1338
673,65
991,65
1144,65
1805,673
1674,701
596,701
1266,701
751,1674
1979,362
1368,362
200,362
1779,1979
1050,1979
797,81
423,81
438,81
1816,797
994,797
408,278
601,278
120,408
721,408
345,75
1035,75
131,75
343,345
1007,755
1146,755
1126,755
395,1007
89,1007
1619,1142
1997,1142
747,621
319,621
901,621
257,747
185,1334
1907,189
1167,189
1191,189
985,1907
148,1907
650,123
253,123
656,123
1165,650
249,650
1891,733
42,733
983,733
1548,1891
137,1891
1208,422
581,254
1400,254
1280,254
689,581
1812,594
1263,594
244,594
176,1812
517,1812
1191,571
486,571
1667,571
1788,1191
1551,815
1983,815
1855,815
1492,1551
557,1551
1541,1292
1719,1292
34,149
1414,149
296,270
973,270
1440,270
655,296
1561,296
1298,947
718,947
1448,947
633,1298
1755,1298
1574,4
1976,4
1243,4
1729,1574
1718,1574
1416,514
1998,514
137,514
411,1416
636,1416
1878,1140
355,1140
929,821
934,821
1248,821
874,929
1598,929
1995,1296
969,1296
46,14
1617,14
1685,14
1206,46
1019,46
132,73
1014,73
1783,73
63,132
344,132
479,190
590,190
1494,1791
1212,1791
1386,1053
1808,1053
699,225
1189,225
400,293
1656,293
954,293
1001,400
108,400
705,425
972,425
226,202
864,202
1832,1421
1481,1421
1858,152
1126,152
280,152
1354,1858
1169,1858
1889,1272
1170,1272
1752,1272
1565,1889
914,1889
1699,1220
1261,1220
1848,1699
1304,1699
482,207
1180,207
1540,482
970,482
1735,399
1363,399
1253,399
731,1735
555,1735
181,1913
1229,1913
236,486
918,486
1418,1110
1641,1110
772,1110
532,1418
781,1418
1184,365
1985,365
210,365
1864,1184
1340,1184
1689,214
588,214
1817,214
1413,1689
1434,1689
750,427
1376,427
401,750
1926,750
1944,28
480,28
1384,28
1531,741
1376,741
157,993
853,993
1620,1428
304,1428
1792,1428
529,1620
432,227
898,227
1263,432
541,432
867,1163
1495,501
282,501
749,501
1952,1495
273,1495
375,1501
1150,1501
463,90
1776,90
1657,463
880,1746
1903,1746
1051,739
1634,1567
1637,1567
62,1567
59,1634
1287,1634
990,865
1831,865
204,865
683,990
520,990
1788,532
1332,1003
1160,1003
1052,1003
1498,1332
907,1332
659,1198
255,1198
830,1964
711,1964
220,1723
1488,1135
1801,1135
1758,1135
158,1488
210,1488
524,19
1885,19
1417,524
672,524
864,412
918,412
635,864
1705,1641
1855,1641
1401,1705
311,388
1909,388
1772,1528
436,3
186,3
896,3
1478,436
1720,919
129,919
185,919
1880,1720
1784,1720
66,10
1768,10
395,10
1115,66
509,66
1050,1090
1768,675
406,675
1588,675
1792,1768
556,1935
1447,1935
1945,1109
26,1109
719,371
319,371
1321,371
959,719
1904,719
1167,503
1739,503
1466,503
487,1167
1472,1025
735,1025
1057,1025
1056,1472
1170,1472
1729,668
148,668
955,668
872,1729
1465,535
798,535
1058,1465
1693,1465
1773,1149
847,1149
1373,1149
1778,1773
717,1773
1214,1070
195,1070
905,1070
940,1214
1137,111
1080,111
374,1137
1245,1137
1378,223
332,223
922,223
949,1378
302,1378
327,136
1426,136
222,327
1474,327
352,336
1379,336
677,336
321,352
1552,289
377,289
1769,289
686,1552
1905,1434
409,1434
670,1905
1467,1905
837,587
177,587
1283,837
1450,837
1975,774
922,774
528,774
635,1975
976,1046
1230,1046
1588,1546
905,1546
1543,1546
1992,1588
1592,896
1492,896
789,1592
1051,274
736,274
1870,274
1894,1051
1013,704
842,704
1881,704
492,1013
1884,276
1276,276
932,276
220,1884
1825,596
941,596
1301,1825
387,1825
1375,533
1116,533
1613,960
1536,960
933,1613
1870,454
1917,454
1863,1420
1462,1420
1590,1863
1855,1863
848,640
87,640
790,640
1313,848
1648,848
901,483
1322,483
885,483
1841,901
1734,410
1010,410
1301,410
979,1734
1427,1734
557,950
1438,102
1799,102
1710,102
1164,1438
840,1438
1916,1313
1600,1313
1650,1916
407,1916
402,996
1616,1393
1854,1393
1580,1393
772,1616
548,284
375,284
12,284
208,548
1837,516
661,516
709,516
160,1837
1450,1837
329,744
1120,744
315,985
1390,222
1066,1390
1159,1390
1839,37
1034,37
1366,37
1992,1839
935,1839
1518,187
183,187
1326,187
1560,1518
126,1121
1533,1118
260,1118
238,1118
1976,1533
423,1533
1276,541
1918,629
331,629
570,182
981,182
916,361
1737,361
957,361
552,916
1362,916
939,59
1052,59
689,1586
574,1586
1707,748
384,748
1185,1707
1728,34
24,34
1329,448
387,448
72,448
1323,1329
1305,1329
1682,1197
928,1197
99,1197
411,1682
78,1498
144,1498
827,497
1722,497
1627,1263
830,1627
191,1627
1984,880
1601,880
1035,57
854,57
1165,57
390,1835
669,1835
1388,1202
346,1202
374,1202
1359,1388
1912,1388
895,539
1949,539
307,539
1851,895
1538,810
35,810
708,1538
754,637
1207,428
103,428
328,1207
53,1207
1407,935
944,470
925,470
1268,944
1389,944
1309,68
231,68
1312,68
1006,1309
1961,949
1392,949
268,1961
1603,1961
164,905
1251,1656
1448,1656
139,226
647,1864
1041,472
988,472
984,819
1208,819
799,167
965,167
1709,167
715,799
992,43
1730,43
1910,992
1801,992
1088,1880
1732,1499
1392,1499
1291,1732
1227,1732
1534,145
646,145
166,145
1748,1534
1836,1534
714,237
1580,237
945,237
1823,612
1239,612
1377,612
1312,1823
165,1823
1440,466
519,466
540,466
1176,1440
1887,161
1761,161
1445,161
1300,1887
1295,84
586,84
1545,1295
917,1295
1061,1034
1337,1637
353,1637
342,646
381,1898
315,1898
1854,395
5,1683
1539,1490
951,1490
1505,1539
1715,478
914,478
1504,1715
31,1715
1435,493
203,493
1048,493
862,1435
1133,715
1664,715
83,1133
873,328
738,328
27,873
891,873
945,580
850,580
1117,580
994,377
1876,377
1725,1089
879,1089
1387,1089
836,1725
820,1725
1973,1033
578,1033
1557,1033
1594,1973
1780,1973
487,175
1814,175
592,175
156,1772
1461,1772
439,959
1302,25
381,25
1566,25
255,1302
1091,1302
1384,1335
1255,1335
685,1012
1959,1177
1244,1177
360,1177
1621,1959
1728,1959
1901,1157
1514,1157
263,1157
488,1901
1968,1188
1358,1188
508,1968
1080,70
186,70
1178,1080
191,101
1194,101
1845,44
1714,1845
607,125
1436,125
1765,607
1463,607
379,166
1389,166
47,379
367,379
1204,473
693,473
1629,1204
140,311
601,122
1190,122
624,601
874,1354
1785,1315
656,1315
931,1315
1264,1143
942,1143
545,1143
1988,1264
1583,1264
1345,853
1953,853
1160,1345
842,525
1597,525
1520,525
1131,842
1600,1945
785,1945
447,198
1245,198
1999,198
1745,447
589,447
1623,426
1274,426
982,426
651,1623
743,1623
948,435
1757,948
660,143
795,660
492,313
576,1
1638,1
1136,576
97,576
1632,1251
372,1251
444,191
1006,444
734,444
1395,418
878,418
92,418
1258,1395
1684,1395
887,661
1500,661
1212,257
1663,257
165,1212
1783,433
794,433
1380,1783
462,359
1875,359
924,914
1936,924
1279,847
649,847
618,1279
898,1279
1818,1774
1799,1774
666,1774
562,1818
1308,1818
720,244
1385,720
1817,333
1629,333
961,1817
976,882
1141,976
1848,1303
931,1303
1310,93
862,93
825,93
813,1310
1909,1310
1987,878
1240,878
1138,543
963,543
728,543
699,1138
859,1138
1658,927
1932,927
1349,1658
809,1658
74,942
1970,1739
1877,1739
304,1323
1711,247
1366,1330
980,707
840,707
1908,980
1997,980
1897,206
1777,206
1556,1897
1079,1141
1767,1141
1103,1050
1917,790
401,1917
1840,518
312,518
1382,518
1910,1840
812,195
105,195
1921,1492
1339,465
29,465
245,465
430,1339
396,155
1105,155
2,396
295,396
1676,1287
1516,1287
331,1676
574,494
654,494
1597,1232
1669,1232
1572,1232
1559,1597
354,231
148,231
335,354
95,354
1449,108
1943,108
1879,1125
1375,1879
943,1879
368,329
1301,329
140,368
260,1647
1648,1647
1749,1144
209,1144
407,1749
1850,1749
1487,751
1584,1476
1664,1476
1020,1476
1381,1584
1577,1584
288,1446
1104,1446
957,915
1691,915
573,471
1624,471
1168,471
711,573
409,573
1486,1867
1376,1867
1655,1545
1505,1545
1042,1919
1575,287
1038,1575
1068,1575
655,310
1790,1305
205,1305
13,279
1362,423
1348,1657
1111,1657
163,338
781,338
1174,248
114,248
566,248
140,1174
987,297
1794,297
698,297
625,987
1411,477
855,477
745,477
337,1411
1952,1929
1708,1929
1770,1929
402,1952
1981,970
1820,1036
154,1036
678,1036
1770,1820
1706,1820
599,15
288,15
1068,599
1359,599
1355,877
1744,877
978,406
434,978
60,978
1195,263
1396,263
1644,1195
1955,1481
1926,367
937,367
1966,1926
1006,618
1740,239
1756,239
1764,1740
32,1740
1751,1162
512,1162
1469,1162
681,1751
1374,1751
1005,736
545,736
1556,1005
828,1005
107,253
498,253
259,48
196,48
1564,48
268,259
1129,827
451,827
1326,1129
863,1168
416,1764
523,1764
1466,38
558,38
732,387
1328,232
724,232
275,1328
322,1328
460,47
1103,47
1522,717
825,717
1119,1522
1227,1522
1154,128
13,128
1493,509
1797,509
1607,1493
135,1493
1995,1183
1870,1183
555,1995
1377,850
1704,850
1079,1346
268,1346
1403,154
1981,1510
622,1510
775,1981
670,35
608,35
464,670
1373,1238
1904,1238
884,455
50,455
1811,884
907,884
1890,220
348,135
1061,135
1541,348
791,348
157,94
1079,585
429,585
694,712
1117,712
1947,249
1429,249
344,1947
1794,657
269,657
1875,1071
286,1071
1517,1071
1457,1565
134,1412
1463,252
1409,252
1754,1497
431,1497
1824,1497
1104,1754
507,1754
1010,575
1951,575
1417,928
1136,928
835,1417
1342,20
30,20
1235,20
1242,1342
1190,1182
1684,1182
1801,941
413,30
1352,30
636,281
1564,281
1990,631
1617,631
1663,631
684,1990
795,1990
1760,1223
800,730
242,730
1100,730
590,800
1561,800
1713,925
689,925
1403,1713
462,120
875,120
528,462
63,1178
347,1178
1455,1953
1095,1953
611,177
1638,177
891,700
623,700
1429,199
351,199
1319,199
889,1429
683,687
616,519
1489,519
1445,616
79,616
695,88
1293,88
1890,88
321,695
1605,695
1461,1515
1951,1515
1387,22
1247,22
651,22
1950,1387
1032,910
838,910
1554,910
1120,1032
638,1032
1267,484
1425,484
1484,1617
1321,981
116,1321
1547,811
625,811
1000,811
1364,1547
1579,1547
1211,1667
1757,1747
789,1747
1442,1747
1496,1757
1930,1790
6,1790
1020,874
1590,855
1993,1590
1622,1283
1230,1283
1293,1622
770,374
1766,718
1042,29
1352,29
78,649
1833,255
1577,1359
1912,360
1002,360
1348,1912
1677,282
71,282
829,98
351,98
956,829
83,829
1930,1848
679,1930
598,1056
591,1056
100,242
659,242
1474,390
512,965
1784,1678
495,1678
1842,703
1821,703
1652,1842
1745,1842
1154,431
151,431
419,1154
851,157
818,1130
1132,614
1866,614
1557,614
1092,1132
943,1132
683,1642
1038,1642
200,60
796,200
1015,652
1350,652
144,652
1556,1015
1978,1015
1918,1563
1474,1563
1145,1563
1368,1317
1023,1317
1595,1368
1940,420
236,420
831,420
1457,1940
1861,1322
346,1322
1319,972
1654,972
727,1466
920,315
1246,920
489,920
738,1530
36,1487
107,1104
897,107
217,984
1398,1939
456,1939
1357,1014
1117,375
1091,957
1158,867
1349,676
162,676
1000,676
1410,1349
1841,26
1348,26
1702,1841
664,624
1998,624
1564,664
409,664
709,363
1549,363
1805,363
1830,709
671,456
939,456
331,671
1572,671
825,536
757,536
611,1347
1236,1347
828,1607
690,1607
1780,1527
1350,1527
1868,1635
975,1635
1039,745
1638,745
1233,1039
1442,1039
474,389
802,389
429,474
442,474
958,1066
1544,286
416,1544
453,1544
1572,228
1360,674
1809,674
1277,1360
1824,1360
56,615
1401,1331
1869,1401
1603,1514
1391,1514
54,716
95,716
1200,1795
1399,708
1113,731
376,731
648,1113
746,1113
577,245
1819,245
290,556
663,556
1810,153
1276,153
831,1810
1827,1810
1427,1807
1304,1807
1770,288
1166,961
1524,1166
69,1166
1193,260
1010,1992
1562,1379
1126,1379
969,1562
385,1562
316,196
1432,196
724,316
723,316
902,401
1252,546
1087,546
1827,546
192,1252
485,1158
1094,1158
758,625
1038,492
1186,937
1815,1504
1950,696
1290,696
1780,696
350,1950
1516,1020
156,1516
1396,442
1876,1396
1923,507
645,507
394,18
1548,18
1427,394
1431,321
1936,1806
794,1806
405,1806
534,357
5,357
1540,357
1525,534
686,534
698,1092
1915,1771
1900,1771
900,1771
550,1915
1745,710
265,710
1337,759
1736,759
1695,759
1351,1337
969,1669
1583,216
1400,216
127,216
27,1583
326,794
100,958
1677,1231
1268,1231
324,1231
256,508
804,619
603,619
805,619
1760,804
844,851
1811,1779
89,1779
1645,1811
793,121
897,121
192,121
498,793
376,793
1407,1375
989,1728
347,304
117,439
385,439
11,911
1249,911
337,749
630,1398
1520,1398
1681,1452
1758,1452
1721,1452
685,1681
845,946
1752,1229
1294,1229
754,589
632,1478
931,520
1957,1094
1838,1153
1788,1153
1760,1062
105,1062
1744,1062
989,557
1496,566
899,988
1960,680
1248,680
273,680
1004,1960
126,1960
1484,777
1761,777
318,777
752,277
467,277
1351,277
1271,752
458,308
1189,308
1805,415
879,415
1002,415
773,737
1105,737
813,737
1449,773
529,773
1874,1068
796,1267
1903,1267
1506,891
479,346
1738,479
27,1851
1112,818
552,818
1914,1112
342,1112
1336,1829
1560,1829
1645,176
323,176
690,1645
1966,1548
1300,1561
574,54
280,54
1644,784
168,784
912,784
1602,588
256,588
1655,490
688,490
1508,656
798,1736
1974,1736
434,1909
1596,1988
1885,1708
323,1708
1244,1885
1414,1392
1984,879
1114,932
197,137
1621,197
1455,434
875,11
1023,11
1306,875
1520,384
1391,384
1608,1027
1868,1027
1850,1608
318,1876
12,162
1775,162
1649,893
301,893
1247,893
645,1649
168,1300
1246,684
1041,684
1803,1246
1672,1261
682,1261
1793,923
889,923
523,923
1923,1793
1800,1970
1999,160
1816,160
39,1999
658,603
172,603
833,323
1524,485
1088,31
1244,1193
53,1193
1675,699
1722,1675
558,1675
417,1966
1661,79
1730,188
732,188
495,1730
1900,380
1206,380
275,1900
1594,728
86,728
1219,1594
1882,1491
1661,1491
1908,1491
103,1882
243,1882
641,273
872,56
1826,56
876,872
862,1239
1781,243
1853,243
419,1781
889,633
991,881
758,881
1704,991
1364,1228
1021,1228
1237,1228
324,1364
653,320
1794,1208
134,467
756,467
1748,724
665,1449
1542,1128
453,1083
443,1083
1262,672
1972,672
358,1262
665,1262
1941,983
775,983
430,1941
445,1941
1233,464
1327,658
1927,1327
1633,1327
1269,1160
265,1850
1680,1943
1409,1943
1991,859
861,859
219,1991
1695,1991
61,163
982,163
563,1256
663,1256
1114,989
1688,72
1502,1908
1605,840
1789,1605
1024,550
1247,550
1249,258
169,258
838,258
76,1249
1433,1408
1890,42
1175,42
366,1243
913,1400
1702,210
1280,1702
453,499
1136,770
1115,770
1914,1537
0,1537
1938,1456
1200,381
1949,1920
1997,1920
1242,1920
1486,1949
682,1560
1595,1255
67,1255
1910,1595
808,172
1218,172
74,808
1804,76
461,76
1145,83
495,1145
506,469
1756,469
1415,469
622,506
779,506
1431,979
975,1431
1172,1180
1921,1559
563,1559
372,902
1044,1179
1372,1179
802,332
1873,802
156,103
669,1800
1987,309
114,309
64,337
1927,1549
1593,1502
952,1502
496,1593
952,1593
517,86
1881,86
9,358
1382,1998
1425,1218
1258,1218
1030,570
1881,570
251,1235
