2000
837 1894
1104 1795
767 605
352 1990
596 1624
1278 359
1278 1872
868 1914
1186 1731
938 610
1994 1404
1994 61
169 1332
169 947
169 387
928 1028
1982 678
1236 733
249 1562
420 380
986 491
862 982
306 763
1758 416
1535 698
749 1742
1779 1999
1779 1002
1999 1577
910 356
1938 1198
1298 1273
1298 834
1089 562
1089 695
1484 276
464 1765
464 992
1765 1895
447 1267
86 1962
1962 1485
244 1990
1444 794
67 653
1302 1430
340 612
1350 1713
1489 544
1057 750
297 1965
807 1442
807 330
1204 1636
1204 763
1204 879
1636 567
1442 398
1737 357
1220 571
1220 1986
563 1942
1325 1354
1586 232
1630 1455
1673 390
1386 441
672 1087
672 1377
335 1056
1056 1666
892 1588
206 402
1693 1097
205 947
791 893
359 1412
1689 1755
808 1518
808 389
808 715
1070 1153
69 132
69 1878
698 417
562 1081
1455 1486
1486 684
224 72
1553 1942
482 1860
1316 1230
442 857
1595 1942
1595 310
1631 1515
1631 1335
1158 1478
168 1147
168 1491
1147 1824
385 570
1135 68
715 727
727 696
727 1699
338 25
1727 1069
190 510
190 1612
190 68
54 1704
1160 349
1160 1430
992 1466
303 1941
303 1977
303 134
1941 1371
683 25
946 655
610 301
1594 112
2 1965
2 136
491 1813
1430 310
1067 1153
684 1327
1145 1896
1896 399
1975 1326
1975 1371
688 875
688 1759
875 1312
299 127
416 1327
1327 1131
1951 1638
1354 1707
127 671
671 458
1699 1837
234 487
234 778
1816 589
1816 1022
1965 532
612 532
373 905
546 1131
124 1755
1016 136
1397 1925
1097 1978
1502 1042
1225 1542
1925 23
1824 141
1157 780
393 771
905 1587
1624 567
1971 1914
1725 1081
735 655
126 1041
1041 746
1813 1542
1584 1826
1418 120
1326 702
1859 1162
402 1604
1491 1653
400 1086
702 1748
417 1878
1869 388
141 943
1024 1618
550 1820
550 1759
34 1346
1230 605
399 1111
567 695
1769 750
1895 1315
1632 839
532 1485
1478 1371
690 403
1022 1837
1445 1034
120 1806
1315 1748
458 1806
1209 965
1688 965
504 965
36 1209
1182 1209
1398 184
1496 184
49 184
1376 1398
769 1398
1161 1125
572 1125
497 1125
1709 1161
475 1161
1647 431
1176 431
958 431
1410 1647
10 1647
1546 658
1657 658
343 658
1062 1546
1374 1546
1529 1027
1871 1027
1239 1027
1668 1529
868 1529
1732 1435
667 1435
1402 1435
628 1732
933 1732
1459 296
365 296
466 296
1074 1459
886 1459
1449 497
366 497
568 1449
879 1449
1355 1214
61 1214
432 1214
1049 1355
1982 1355
722 614
684 614
1191 614
1167 722
1873 722
748 256
1640 256
580 256
203 748
1179 748
1791 1456
1318 1456
815 1456
913 1791
1198 1791
1581 1341
777 1341
1781 1341
1269 1581
85 1581
830 298
600 298
1319 298
1173 830
1081 830
1862 110
1596 110
228 110
382 1862
1960 1862
870 518
378 518
854 518
831 870
344 870
1667 9
1803 9
1142 9
1442 1667
1312 1667
1838 900
1721 900
1292 900
1470 1838
220 1838
240 4
1832 4
411 4
1683 240
964 240
1487 405
552 405
206 405
55 1487
146 1487
1201 158
828 158
794 158
817 1201
789 1201
1035 361
1415 361
1248 361
619 1035
1488 1035
1259 708
1599 708
236 708
1560 1259
1429 1259
1892 1046
289 1046
962 1046
207 1892
1467 1892
1840 421
805 421
588 421
1827 1840
1820 1840
1901 1191
1961 1191
105 1901
193 1901
1287 1262
150 1262
281 1262
1061 1287
1549 1287
1297 7
759 7
1833 7
1257 1297
1490 1297
430 289
1316 289
1203 724
269 724
1799 724
1727 1203
130 1203
863 465
961 465
954 465
548 863
649 863
1075 235
268 235
1524 235
934 1075
367 1075
1174 912
1935 912
1074 912
213 1174
1326 1174
1829 706
1064 706
288 706
1513 1829
1682 1829
1575 1283
1583 1283
638 1283
1061 1575
570 1575
843 268
1321 268
152 843
96 843
1881 74
1365 74
63 74
377 1881
1611 1881
1159 802
1390 802
1418 802
1971 1159
1986 1159
1642 275
1237 275
1249 275
732 1642
484 1642
334 149
1443 149
1842 149
1250 334
312 334
1909 828
262 828
633 415
343 415
145 415
142 633
1118 633
1690 31
1083 31
1528 31
1860 1690
587 1690
697 98
246 98
117 98
1163 697
1935 697
1566 1098
691 1098
1616 1098
1824 1566
262 1566
1284 597
1785 597
1369 597
247 1284
1637 1284
1995 425
1590 425
860 425
1153 1995
1737 1995
1763 720
313 720
1358 720
995 1763
1780 1763
1207 945
462 945
1865 945
283 1207
1325 1207
1740 1036
1643 1036
112 1036
315 1740
1223 1740
926 919
234 919
1859 919
916 926
1611 926
1138 689
135 689
1557 689
326 1138
1033 1138
1415 445
1948 445
70 445
140 1415
1646 362
523 362
737 362
1003 1646
1014 1646
1836 18
604 18
640 18
1142 1836
1417 1836
1867 1272
1134 1272
1303 1272
320 1867
1346 1867
1764 325
795 325
1434 325
892 1764
1007 1764
825 800
1357 800
1267 800
1921 825
1189 825
1432 635
571 635
1198 635
1017 1432
1127 1432
97 1496
897 1496
1757 484
1906 484
1932 1757
893 1757
519 490
1677 490
277 490
355 519
487 519
1094 412
1219 412
1057 412
958 1094
698 1094
1074 611
757 611
999 611
1803 1793
1382 1793
483 1793
1723 1803
1439 680
609 680
707 680
1692 1439
540 1439
1745 248
89 248
644 248
855 1745
910 1745
1786 172
730 172
1143 172
252 1786
546 1786
1368 1156
1370 1156
638 1156
193 1368
1905 1368
397 208
1423 208
1625 208
1291 397
1945 397
542 462
1845 462
848 542
1513 542
915 76
1879 76
632 76
1848 915
1166 915
1090 1013
795 1013
1086 1013
339 1090
25 1090
1620 538
1366 538
1304 538
1177 1620
482 1620
1144 1031
1771 1031
17 1031
59 1144
1506 1144
829 576
1913 576
936 576
360 829
1721 829
1301 471
809 471
854 471
422 1301
836 1301
1736 188
1122 188
1823 188
1356 1736
1470 1736
762 65
33 65
1545 65
969 762
1289 762
1735 1192
1537 1192
1957 1192
1856 1735
1291 1735
1937 1692
1517 1692
33 961
132 961
1479 1366
1778 1366
1065 1479
1429 1479
1423 957
1968 957
857 957
733 1423
1998 1141
1264 1141
288 1141
668 1998
488 1998
1091 1005
914 1005
442 1005
1917 1091
61 1091
1068 454
969 454
559 454
1260 1068
1145 1068
1039 642
1560 642
1561 642
1373 1039
1600 1039
1264 1030
100 1030
308 1030
407 1264
1922 1702
1926 1702
805 1702
1095 1922
726 1922
1643 906
578 906
1503 906
1753 1643
95 313
166 313
1601 595
876 595
620 595
1476 1601
1831 1601
1775 422
929 422
884 377
1233 377
488 884
69 884
1608 427
1193 427
1006 427
1224 1608
1395 1608
1257 328
1864 328
1188 328
1409 1257
935 1657
1224 1657
1329 580
1775 580
1987 1329
259 1329
1538 779
53 779
1797 779
1991 1538
135 1538
1178 189
123 189
1100 189
1517 1178
1370 1178
1717 71
1847 71
1065 71
1880 1717
770 1717
1247 355
1268 355
1097 1247
1106 1247
1797 1250
1707 1250
439 1797
1367 924
1008 924
1169 924
1810 1367
1481 1367
1533 1251
1758 1251
1823 1251
48 1533
1525 1533
1148 327
477 327
1183 327
1182 1148
1731 1148
1976 1537
129 1537
1831 1976
1844 1976
1696 1611
270 1696
826 1696
1231 419
890 419
1969 419
461 1231
1190 1231
844 146
1790 146
1814 844
878 844
1269 460
1536 460
1443 460
1820 1269
1295 102
1560 102
637 102
1984 1295
1937 1295
1856 1009
1463 1009
1377 1009
528 1856
1265 1235
253 1235
891 1235
694 1265
1839 1265
162 52
974 52
1373 52
864 162
735 162
1495 1599
878 1599
219 156
311 156
1000 156
1183 219
1263 219
1128 942
1278 942
450 942
555 1128
1855 1128
1716 368
1286 368
1884 368
694 1716
1568 1716
473 228
1406 228
1606 473
30 473
1798 806
214 806
1293 806
649 1798
399 1798
1011 1410
714 1410
1874 324
1694 324
672 324
155 1874
681 1874
1495 320
512 320
23 1495
1243 898
193 898
1705 898
19 1243
523 1243
1361 989
645 989
57 989
1424 1361
1518 1361
1561 1311
636 1311
851 1311
1928 1561
1059 1677
1828 1677
1205 199
921 199
996 199
568 1205
1066 1205
1117 1183
558 450
1347 450
534 558
1158 558
826 195
410 195
1968 195
433 826
1933 1474
409 1474
1578 1474
1908 1933
295 1933
1129 894
1979 894
1317 894
1681 1129
1086 1129
1711 1306
1775 1306
350 1306
1762 1711
225 1711
1920 1505
1614 1505
1168 1505
984 1920
461 1920
1974 260
1545 260
1123 260
420 1974
873 1974
1548 376
1559 376
1540 376
781 1548
1906 1548
1266 137
84 137
1143 137
1811 1266
638 1266
1382 183
1527 183
1169 183
767 1382
408 60
1405 60
615 60
1855 408
1603 408
1660 414
216 414
1070 414
1501 1660
479 1660
1821 258
1492 258
648 258
749 1821
1012 1821
1661 118
1633 118
941 118
82 1661
1631 1661
1547 628
34 628
365 307
1096 307
1218 307
524 365
1448 1427
1814 1427
899 1427
1185 1448
273 1448
1650 665
1726 665
1958 665
649 1650
1454 1650
1866 181
1038 181
373 181
985 1866
226 1866
62 326
804 326
887 346
922 346
1586 346
1877 887
306 887
1300 1032
988 1032
1927 1032
815 1300
647 1300
1789 954
1023 954
302 1789
1117 1789
1187 944
202 944
823 944
1675 1187
717 1187
434 252
1879 252
452 434
677 434
503 284
335 284
1826 284
1888 503
1811 503
815 435
124 435
331 435
92 30
820 30
1040 92
1885 92
1714 165
1064 165
776 165
446 1714
342 1714
624 333
676 333
1748 333
1992 624
1861 624
1226 81
1483 81
440 81
507 1226
286 1226
58 32
876 32
1804 32
851 58
1393 58
1321 226
514 226
817 1321
1889 494
1919 494
752 494
73 1889
584 1889
574 274
659 274
1531 274
950 574
645 574
1364 582
1271 582
1725 582
106 1364
1741 1364
1494 39
1628 39
596 39
561 1494
1477 1494
1376 897
115 897
570 1376
1004 725
1328 725
264 725
246 1004
1168 1004
1688 1123
821 1123
596 1688
1331 500
1668 500
1349 500
1014 1331
971 1331
1574 269
1360 269
1556 626
1980 626
1464 626
1825 1556
457 1556
1680 246
654 1680
804 1680
410 211
237 211
1868 211
818 410
1846 960
41 960
1952 960
1782 1846
1728 1846
1715 370
1210 370
153 370
1860 1715
1111 1715
1342 553
682 553
339 553
1451 1342
804 1342
1425 907
1447 907
1738 907
771 1425
865 1425
1196 511
1374 511
1267 511
386 1196
452 1196
1958 3
1630 3
1718 3
1344 1958
1927 1610
1593 1610
517 1610
170 1927
851 194
1932 194
1755 194
1652 1337
1753 1337
1777 1337
1407 1652
342 1652
1313 686
1788 686
201 686
1296 1313
1699 1313
639 477
1002 477
1222 1099
1897 1099
1591 1099
1619 1222
1165 1222
784 108
678 108
1594 108
105 784
529 784
1170 78
627 78
1675 78
1800 1170
1595 1170
1929 261
1679 261
1880 261
1025 1929
1916 1929
799 777
1299 777
1576 799
997 799
1633 745
1703 745
1395 745
968 1633
1021 599
793 599
485 599
1669 1021
1510 1021
468 133
192 133
836 133
1115 468
176 468
1762 1110
418 1110
463 1110
529 1762
1066 170
341 170
1133 899
979 899
185 1133
126 1133
1200 287
249 287
1604 287
151 1200
756 1200
1730 1465
1391 1465
1155 1465
740 1730
544 1730
977 677
785 677
1139 977
991 977
788 329
652 329
730 329
42 788
1483 788
646 33
280 646
304 646
322 36
1756 36
1446 739
1394 739
209 739
1261 1446
1765 1446
1527 1048
455 1048
525 1048
1833 1527
1648 710
668 710
1171 710
1534 1648
952 1648
161 35
2 35
575 35
785 161
976 161
1899 874
746 874
1455 874
1747 1899
643 1899
1770 681
1641 681
1184 1770
928 1770
1796 922
1082 922
956 1796
842 1796
717 197
10 197
1885 197
592 717
1062 1038
940 1038
1217 730
1788 1217
1706 1217
1268 1052
856 1052
1815 1052
1811 1268
1884 764
1213 764
809 764
848 1884
1563 914
1273 914
1790 1563
786 1563
1641 8
1040 8
93 8
1572 1641
890 222
1434 222
1754 222
1444 890
1592 214
782 214
1255 687
1202 687
953 687
1386 1255
1412 1255
463 1628
1627 1628
1234 1182
790 1234
835 1234
981 889
1997 889
867 889
1447 981
943 981
1671 1078
533 1078
1188 1078
1504 1671
1079 1671
1347 13
1843 13
1476 13
973 1347
967 87
470 87
1902 87
1370 967
488 967
1372 1258
1913 1258
617 1258
761 1372
723 1372
1822 1772
1785 1772
1865 1772
145 1822
1600 1822
218 90
842 90
403 90
138 218
1077 218
632 227
985 227
1542 227
1767 632
1637 48
442 48
778 1451
1466 1451
1063 332
835 332
175 332
1654 1063
1577 1063
1059 283
250 283
1697 795
1026 242
1136 242
1450 242
555 1026
56 1026
1839 833
1047 833
476 833
1979 1839
1000 516
1018 516
998 516
690 1000
620 75
1988 75
1984 75
741 620
1861 685
1589 685
1607 685
1324 1861
1519 1825
1815 1825
1137 888
1053 888
541 888
979 1137
1497 1137
1635 509
616 509
482 509
1121 1635
1938 1635
1952 51
1051 51
773 51
387 1952
1911 1606
1113 1606
372 1911
280 1911
1164 743
931 743
805 743
212 1164
836 1164
656 1504
970 1504
1314 738
1945 738
249 738
718 1314
1960 1314
1678 594
787 594
719 594
1984 1678
1407 1678
1904 1591
72 1591
742 1904
969 1904
1676 1049
1522 1049
1457 639
535 639
1216 1457
400 1457
631 79
1843 79
1340 79
713 631
770 631
1450 1194
1698 1194
1076 1194
1112 1450
1532 1245
849 1245
125 1245
951 1532
862 1532
318 56
559 56
89 318
1975 318
1080 1173
979 1173
1887 744
1967 744
1324 744
742 1887
1698 1887
1105 877
758 877
895 877
504 1105
1514 1105
1394 215
1452 215
747 215
1232 1394
973 1545
1701 526
978 526
1318 526
607 1701
862 1701
531 426
1558 426
661 426
308 531
527 531
801 350
257 350
330 801
1812 801
675 785
569 1675
1233 980
774 980
1713 980
1848 1233
1744 1353
1615 1353
371 1353
1389 1744
1360 1744
1670 1010
891 1010
292 1010
572 1670
1281 1670
1507 903
291 903
1672 903
1508 1507
243 1507
670 107
869 107
486 107
1940 670
391 670
1296 747
1407 747
1776 1296
104 1747
1906 1747
872 212
1672 212
1428 872
711 872
351 174
364 174
1280 174
1964 351
1593 351
663 662
1484 662
1598 662
1938 663
1802 663
1851 734
1290 734
383 734
754 1851
1915 1851
990 437
873 437
478 437
359 990
114 990
1931 1651
1882 1651
1458 1651
1403 1931
1720 1931
987 470
1477 470
925 987
1742 987
337 105
1023 337
191 337
1249 378
335 378
718 1249
1898 1569
1254 1569
1685 1569
855 1898
83 1898
1480 691
285 691
1305 1480
1181 1480
705 319
449 319
824 319
501 705
1189 705
883 1814
975 714
540 714
1970 975
286 975
1710 305
999 305
1034 305
1674 1710
1957 1710
367 180
1254 180
966 180
1119 367
1969 776
852 776
1221 1969
751 59
750 59
1719 751
1515 751
1116 523
1722 12
810 12
865 12
1960 1722
281 1722
1924 379
1060 379
1720 379
167 1924
1830 1924
1390 322
796 322
349 1390
1509 588
850 588
1541 1509
1419 1509
1421 1096
40 1096
1045 1421
510 1421
1437 28
581 28
41 28
1001 1437
673 1437
1540 451
1441 451
210 451
1189 1540
29 302
185 302
354 1047
1768 1047
1420 1180
125 1180
1302 1180
1638 1420
1729 1420
1400 1213
1076 1213
1555 506
1413 506
230 506
225 1555
1686 1555
1256 770
1232 1256
1275 1256
1252 578
14 578
1271 790
1019 790
243 49
1515 49
1669 461
1724 1669
991 721
474 721
693 721
217 991
1907 855
803 430
1912 430
1912 85
1865 85
1397 1912
921 331
250 331
818 921
908 446
593 446
1343 908
982 908
1279 568
499 1279
963 1279
853 1753
17 1596
749 1596
1084 167
882 167
1438 1084
472 1084
1915 1522
1955 1522
1598 1915
479 10
1199 949
1433 949
905 949
959 1199
1627 1199
657 600
694 600
893 985
1428 513
1122 513
1907 513
860 1428
947 100
1632 100
1728 1216
1544 1216
589 1728
1498 383
552 383
1473 1498
1472 1498
459 1979
707 225
1679 817
869 731
1724 731
1597 731
521 869
1917 1777
966 1777
970 1917
1619 860
904 1683
1624 1683
1408 267
1623 267
986 267
1524 1408
297 1408
527 89
1323 867
24 867
353 1323
237 1323
330 1066
1992 122
143 122
1875 122
388 1992
978 812
1396 812
1758 812
1477 978
1238 937
1870 937
23 937
1873 1238
619 1238
627 317
475 317
413 317
1663 627
859 537
1501 537
1387 537
534 859
1018 859
1152 616
876 616
44 1152
1118 1152
1918 818
1473 125
1687 1282
653 1282
24 1282
27 1687
1429 1687
609 598
1966 598
1281 598
1993 609
1767 674
1852 674
448 674
549 1767
782 449
1727 449
467 782
970 1880
1916 1891
14 1891
1386 1891
366 1916
913 634
1986 634
1967 634
652 913
1623 159
1195 159
1320 159
1067 1623
1944 1787
933 1787
1871 1787
1019 1944
613 1944
904 411
754 411
1799 904
1384 1558
820 1558
1830 1574
1088 1574
1239 493
413 493
250 493
1902 1239
1752 911
1847 911
1286 911
1377 1752
243 1752
1792 84
1491 84
220 176
1406 176
1609 220
641 541
1403 541
38 641
683 641
1338 824
452 824
1334 1338
1131 1338
348 200
1069 200
1151 200
1277 348
1932 348
1729 881
151 881
742 881
1800 1729
1993 752
622 752
396 1993
622 1640
690 1640
1571 262
918 1571
618 1571
1905 864
1241 864
660 1905
1015 883
581 883
997 1015
436 1015
1162 1061
1471 664
62 664
182 664
1206 1471
988 1471
1902 432
1412 432
1921 841
621 841
1619 841
1827 1921
1053 182
679 182
403 1053
1001 948
652 948
1242 948
1336 1001
577 1945
798 793
1 793
409 798
1963 798
759 187
140 187
323 187
771 759
1514 758
1240 758
548 1514
1521 590
1659 590
1318 590
941 1521
1339 1521
1883 701
1858 701
667 701
109 1883
1351 1883
754 561
1562 561
1930 1149
584 1149
1759 1149
1613 1930
1592 1930
423 1095
797 1095
1310 38
838 38
712 1310
1357 1310
1886 1055
1029 1055
279 1055
354 1886
1136 1886
673 270
909 270
1190 901
792 901
293 901
101 1190
709 515
1332 515
1335 515
255 709
472 709
1554 623
345 623
1733 623
57 1554
895 1554
476 111
99 111
1940 111
1568 476
295 1848
1983 1033
1985 1033
21 1983
1426 1983
1968 1403
1691 740
1146 740
1841 603
342 603
1396 603
37 1841
6 1841
1854 1617
73 1617
566 1617
524 1854
1307 1854
1358 135
1963 1202
1665 1202
837 145
1270 1065
1583 1270
556 1270
767 1305
1816 1305
358 50
1023 50
352 50
539 358
138 358
429 223
1136 223
1461 223
91 429
314 429
185 548
1388 1771
1985 1771
1054 813
1175 813
1817 813
606 1054
129 1054
1244 207
115 207
1686 1244
1285 1244
1908 1665
885 1665
1003 1908
602 524
505 1389
1516 1389
1381 579
1910 579
736 579
814 1381
1750 1381
1011 586
54 586
1954 586
842 1011
1893 1605
343 1605
244 1605
816 1893
1102 1893
440 577
375 577
1778 1472
117 1472
406 1778
1964 1120
882 1120
1302 1120
1784 1964
349 1831
1774 1464
363 1464
456 1774
1369 1774
1104 117
1458 1935
1708 931
984 931
1378 572
1622 1378
780 1378
139 1082
1322 1082
512 1175
993 1175
1551 1246
198 1246
695 1246
1126 1551
1414 1551
1334 1165
241 1165
868 1334
1067 1447
1292 988
231 1292
1626 1590
1076 1590
1328 1626
171 1626
929 178
1834 178
157 178
1468 929
1426 11
1438 11
1359 11
651 1426
1946 409
1512 1357
1956 1576
1352 1576
347 1956
593 1956
1093 667
1135 1093
1402 1093
288 1139
1858 1139
1655 1615
128 1615
930 1655
1462 1655
781 566
809 566
1712 781
718 115
622 293
1989 293
1570 428
846 428
1236 428
265 1570
63 1570
1980 1293
278 1293
1500 93
192 93
928 1500
196 1500
1492 1206
1526 1206
1444 1492
1957 873
1380 164
1835 164
1108 164
438 1380
489 1380
1844 573
216 573
1928 573
974 1844
657 1871
1526 285
238 285
1863 1526
1695 436
1516 436
581 1695
1842 1695
1578 1469
675 1469
636 1469
224 1578
964 932
768 932
1228 932
1058 964
1990 1879
469 312
1453 312
344 469
1503 469
1662 171
1489 171
232 1662
1859 1662
401 1536
254 1536
1636 21
1151 21
994 1918
17 1918
131 217
589 217
1639 1224
1260 1639
1154 1639
457 210
559 210
1704 457
253 455
778 455
1582 116
1750 116
1962 116
1315 1582
688 1582
1597 651
857 651
1409 1597
1195 230
1461 230
68 1195
1780 423
1399 423
1819 1003
229 1819
885 1819
1723 1579
375 1579
306 1579
417 1723
120 247
871 247
811 564
994 564
1746 564
571 811
916 811
1254 647
992 647
1794 486
716 486
936 882
711 99
1304 99
254 711
746 707
1416 1219
1150 1219
129 1416
1926 1416
1454 1794
816 1794
729 935
127 935
1080 345
521 345
1808 1210
372 1210
1853 245
354 245
492 245
1103 1853
1612 1853
1890 1286
1913 316
1541 316
983 316
775 644
1587 644
1185 775
37 775
797 496
1484 496
1698 496
123 797
1847 1452
1718 1452
1417 643
1742 643
1954 97
366 97
1531 1954
1140 114
1359 114
1783 1140
766 1140
290 1792
630 1792
1981 1343
766 1343
382 1981
363 1981
522 177
1077 177
1079 177
1114 522
551 522
1900 772
615 772
380 772
42 1900
29 1900
1685 1431
896 1431
1934 1431
1333 1685
1248 144
294 144
1991 144
699 1248
1996 1616
927 1616
1703 1996
1145 1996
856 1980
385 152
1107 152
1580 789
880 789
1807 1580
1801 1580
1743 1411
659 1411
1106 1411
300 1743
1396 1743
1834 192
1543 527
983 1543
1289 1543
1277 565
1502 565
569 565
1510 1277
1057 878
347 1441
1766 1441
1113 1260
972 43
1092 43
735 43
1700 972
1404 972
46 1083
602 1083
336 163
1625 163
852 163
1348 336
392 336
290 1864
997 1864
1405 1252
443 1252
1637 1106
1833 291
845 291
1645 543
1644 543
160 543
1843 1645
201 1645
1972 787
440 787
1959 1344
257 1344
728 1959
1413 1959
391 1319
668 1319
608 604
1882 604
1726 608
1478 608
656 505
299 505
1761 1460
968 1460
1734 1460
1330 1761
1656 1761
1802 196
1567 196
1237 1802
1741 1946
1332 1946
1676 1625
206 533
233 533
1738 1122
1467 1738
314 983
1281 371
834 371
761 374
280 374
1584 374
1221 761
1936 1868
654 1868
719 1936
1682 1936
943 1359
1621 1413
341 1621
1263 1621
1919 584
1215 1919
845 1966
1062 1966
1751 1691
536 1691
1424 1751
1157 1751
1585 765
1961 765
547 765
719 1585
753 1585
1379 920
545 920
1236 920
732 1379
810 1379
753 1568
1857 1339
1941 1339
861 1857
1400 1857
823 19
861 19
1242 974
976 315
696 315
1220 976
1374 996
1928 996
676 1679
400 1513
1684 1393
1007 1393
712 1684
1445 1684
1565 1163
1274 1163
1706 369
1766 369
1042 369
1718 1706
375 456
301 456
773 1051
480 1051
290 1842
849 418
1405 418
1177 583
683 583
241 583
807 1177
923 502
1997 502
286 502
956 923
1519 923
702 831
83 831
1943 1419
1299 1419
504 1943
492 1943
1473 1307
950 1307
1467 521
1108 1855
1756 1375
1288 1375
545 1375
984 1756
229 820
1799 1524
1356 737
613 737
1160 1356
1103 203
1869 203
1801 1598
139 1801
617 143
1997 143
936 617
1008 1940
895 508
1041 508
1674 508
1044 528
774 528
1520 341
630 191
550 191
982 630
1552 1392
952 1392
1208 1392
760 1552
356 1552
1700 955
1876 955
14 955
201 1700
1493 539
101 539
1497 1493
1050 1493
540 392
224 392
64 1989
941 1989
1784 1572
338 1572
356 1784
768 1972
1073 1972
444 1614
1445 1614
1044 838
816 838
1510 1830
1012 104
938 104
1951 1012
1823 1317
402 1317
592 314
850 592
1785 173
1395 173
259 173
47 916
1520 386
1146 386
1261 1520
1741 1963
1124 489
123 489
406 1124
1218 1124
1172 507
1693 507
1263 1172
846 1172
1352 364
939 364
448 1352
902 321
433 321
1923 321
1894 902
1101 902
1768 755
1584 755
520 755
529 1768
1399 154
1179 154
1681 154
587 1399
1102 1116
271 1116
1150 439
1535 439
886 819
404 819
1253 819
780 886
459 1547
1335 1547
1973 1080
1656 1973
266 1973
1632 1961
357 360
41 360
1666 1609
1468 1609
20 768
175 121
63 121
15 121
1223 175
786 479
1872 786
757 271
94 271
1147 757
1589 679
1402 679
1788 557
1894 557
1618 557
1955 925
251 925
1016 1955
132 1733
1754 1733
1146 549
101 549
1850 536
1604 536
1512 1850
26 1850
1618 308
1059 1726
1417 1014
1739 1360
103 1739
1501 1739
309 140
186 309
393 309
1276 103
951 103
1227 1071
1294 1071
204 1071
264 1227
1422 1227
1135 150
241 150
221 850
1387 347
229 952
1622 394
44 394
416 394
1087 1622
552 933
1060 520
1849 520
1654 1060
1583 1470
1184 1181
1079 1181
1951 956
1697 5
1401 5
959 5
650 1697
1043 213
1707 213
1602 148
294 148
398 148
1121 1602
1150 1602
1253 481
1020 481
26 481
1092 1253
585 1512
1037 703
389 703
1485 703
917 1037
1673 1037
673 585
1351 585
466 131
769 131
1280 466
1274 1290
1977 1290
1169 77
0 77
1197 77
1215 1910
1804 1910
814 675
1414 753
1776 1644
1034 1644
713 1776
610 138
1345 485
962 485
1340 1345
244 1345
1896 64
263 64
1113 1424
147 15
1365 15
671 147
796 147
839 1365
1613 1373
80 657
501 142
1914 142
1987 499
1779 499
311 835
1709 1212
1158 1212
279 1212
448 1709
1073 645
113 1073
1228 1937
1291 846
381 80
1557 80
1330 1559
1028 1559
1176 760
636 760
340 1176
1835 478
86 478
413 1835
1186 1043
791 1043
1166 353
1404 353
1863 1166
463 1863
1490 953
239 953
282 1490
1970 1888
96 1888
1118 1970
1363 1058
179 1058
236 1363
618 1363
1800 1565
1948 1565
950 535
700 535
1340 1232
1783 66
1949 66
1999 66
279 1783
1589 42
1100 530
401 530
20 530
16 1100
726 1438
854 57
407 853
352 853
1734 278
1230 278
732 1179
239 459
613 575
1947 575
1712 37
1649 1985
1475 1721
1171 654
300 1171
1810 783
232 783
1638 783
1689 1810
1550 396
480 396
910 1550
606 1550
1658 822
1653 822
1587 822
1346 1658
1193 1658
1773 693
669 693
83 1773
858 1773
1673 1092
660 1433
1022 1433
1826 1967
763 1228
1668 1703
1308 22
959 22
1489 22
1531 1308
655 1308
971 1541
0 295
1350 155
424 155
281 1414
444 1845
134 1845
601 1336
168 1336
265 1719
1994 1719
34 962
372 741
792 741
1749 593
1564 1481
1115 1481
1028 1564
67 1564
1018 534
1418 555
1818 53
1852 53
1832 918
1923 918
1025 1832
1672 650
512 650
266 1237
1934 692
666 692
1385 692
292 1934
547 968
774 1114
128 1114
525 1358
1594 438
27 438
640 1008
1288 726
433 480
1285 264
323 1807
993 1807
420 1600
1627 728
1523 728
86 323
607 796
1024 1044
619 551
653 551
995 1188
1229 606
45 1229
265 1229
946 1834
1387 1007
88 1115
1362 1020
1223 1020
179 1362
340 1362
861 259
1208 1142
255 1208
927 1117
607 1876
821 1876
1705 1109
1950 1109
1588 1109
1134 1705
483 384
546 384
1749 384
1167 483
297 179
1760 1112
166 1112
395 444
1050 736
1769 736
1689 1050
1978 238
1539 238
871 1926
198 231
1056 231
1939 467
994 467
986 94
1468 94
1712 1064
1497 676
1769 1593
1121 1072
1303 1072
995 1072
1693 1517
1271 966
1530 1197
113 1197
713 1530
407 1530
1812 1436
1383 1436
678 1436
453 1812
276 339
792 766
1724 1682
1852 1503
845 1897
849 1897
1991 1388
1731 1388
1909 157
1103 157
660 1909
1949 1483
1827 927
821 495
1288 495
896 495
44 1781
1111 1781
1184 404
1869 404
273 166
1988 273
1878 682
112 682
716 1409
1525 1303
803 1525
1476 1294
1875 1294
1506 848
1694 1108
239 1694
1629 1434
1528 1349
1508 1349
699 1528
998 1422
443 1422
1676 304
474 304
62 1017
587 1017
294 277
136 277
1511 106
827 106
1977 1511
1155 1511
1634 939
879 939
621 1634
251 1634
1808 406
1225 1808
1218 973
554 545
1613 723
605 723
1518 255
474 1193
1275 1211
1070 1211
1069 1211
1 1275
1882 1907
1126 88
292 88
464 1126
946 1674
1242 1045
1354 1045
299 1215
1401 382
1453 958
1805 1607
424 1607
67 1805
209 1805
254 82
1016 82
1734 1330
0 1102
390 803
1391 712
216 823
1539 1241
1612 1241
24 1539
1664 253
1737 1664
1316 1664
1132 236
186 363
629 202
699 202
1002 827
1400 827
1877 1019
373 1877
16 1592
669 1534
233 1534
1815 1506
615 999
1440 119
1828 119
971 119
491 1440
221 1440
892 1654
1750 263
1369 263
1659 221
560 930
441 930
139 47
40 47
1681 601
1780 601
1603 46
